Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024/06/28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Suriname,SUR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076634539,2075433269,2465194595,2468562400,2587001380,,,,,,,,,,,,,
Slovak Republic,SVK,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20373221433,19349409692,21040948815,21692626342,23344307860,25697722370,27158343108,28939141327,29291892319,31102070460,35093269833,37712784680,37555803232,41554691883,45169179791,49478706055,54798930488,62938484018,64337127679,68587845535,70264844767,72366179252,75037391080,77079255559,78398599542,76039776800,76651259790,80859242792,86918858893,92105828019,98851064273,1.18E+11,1.21E+11
Slovenia,SVN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086864708,10727199101,10612203414,12387922045,13155181528,14653956597,15407783179,16158721261,16884803618,18311491163,18886657155,19684279769,20791716648,21817884499,22750486125,23411834945,24127004106,26071409769,28208038596,28092908319,29240001203,30745786467,30753475133,30720406152,31064395839,31349477433,33346726624,34812038727,37124488411,41225025472,38709201076,44863063243,51883092349,54881959308
Sweden,SWE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83778012725,86773277188,87713444860,87296399126,90719009373,93502214226,97338300651,1.01E+11,1.05E+11,1.12E+11,1.23E+11,1.24E+11,1.28E+11,1.30E+11,1.38E+11,1.43E+11,1.53E+11,1.65E+11,1.73E+11,1.75E+11,1.83E+11,1.92E+11,1.96E+11,1.99E+11,2.05E+11,2.11E+11,2.17E+11,2.23E+11,2.33E+11,2.44E+11,2.41E+11,2.69E+11,3.03E+11,3.11E+11
Eswatini,SWZ,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699872280,1809615266,2107425717,2283270477,2089401273,2583641296,2955828687,2862680330,3001098380,3217874774,3404817798,3599622582,3679249911,3727952807,3947930835,4468917267,4777071120,4931874322,5414615884,5617883810,6061141261,6650215151,6721942927,6704351319,6681095748,6529242754,6140702788,6275825302,6528789114,6572750587,6749202513,7610299429,,
Sint Maarten (Dutch part),SXM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204012227.7,214642122.2,236627919.9,265144977,240254384.1,256210547.7,228560956.6,319072678.6,361001647.6,342546708.2,265736331.9,292643386.5,209603587.1,262981321.1,345311802.4,421568301.6,523905844.5,536886552.8,806932703.9,719118141.4,724072754.1,812018263.3,901385960.6,755846124.8,1267275336,1213783505,1484291788,1613827875,1828692077,1876680399,1884366387,2071350228,,
Syrian Arab Republic,SYR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38099242823,43936589197,46328212650,49735213354,65823055453,,
Turks and Caicos Islands,TCA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619540929,2811186218,2822600466,2625051681,3052804540,3064477498,2941080136,3256459967,3782689898,3986269534,3855620530,4503872815,7336407086,4867184998,7393701593,9424654166,11339894172,12455660981,13002062770,11481235670,13661729885,15580043966,15539006771,14770299999,16194384323,19496759607,19121795579,19981435562,21020066685,23119713770,24531793201,24763155953,26353662159,26437055628
East Asia & Pacific (IDA & IBRD countries),TEA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45E+11,9.41E+11,1.04E+12,1.16E+12,1.29E+12,1.47E+12,1.65E+12,1.78E+12,1.87E+12,2.04E+12,2.30E+12,2.53E+12,2.77E+12,3.01E+12,3.32E+12,3.74E+12,4.15E+12,4.76E+12,5.32E+12,5.67E+12,6.32E+12,7.23E+12,8.23E+12,8.71E+12,9.39E+12,1.01E+13,1.09E+13,1.19E+13,1.29E+13,1.40E+13,1.40E+13,1.55E+13,1.72E+13,
Europe & Central Asia (IDA & IBRD countries),TEC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20E+12,1.25E+12,1.22E+12,1.16E+12,1.22E+12,1.28E+12,1.28E+12,1.31E+12,1.45E+12,1.55E+12,1.67E+12,1.80E+12,2.04E+12,2.26E+12,2.59E+12,2.96E+12,3.40E+12,3.35E+12,3.66E+12,4.12E+12,4.46E+12,4.63E+12,4.79E+12,4.68E+12,4.85E+12,5.16E+12,5.49E+12,5.98E+12,5.93E+12,6.83E+12,,
Togo,TGO,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234358186,2391070620,2455559856,2870103231,2269620813,2511947975,3288733773,3759277779,4332841841,4584029603,4628690142,4780375571,5090938767,5331742083,5154614381,5739241802,6302020248,6906906175,7502151542,7926305743,8271595201,9001292924,9541315025,9859867756,10454293195,10910476183,11484547656,11833375203,12614507067,13611106092,14089283240,16289653378,18467041253,
Thailand,THA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17E+11,1.29E+11,1.44E+11,1.57E+11,1.73E+11,1.90E+11,2.04E+11,2.06E+11,1.89E+11,2.02E+11,2.21E+11,2.44E+11,2.64E+11,2.90E+11,3.21E+11,3.47E+11,3.68E+11,3.86E+11,4.15E+11,4.11E+11,4.45E+11,4.69E+11,5.39E+11,5.41E+11,5.51E+11,5.65E+11,5.85E+11,6.04E+11,6.46E+11,6.87E+11,6.93E+11,7.22E+11,8.24E+11,9.24E+11
Tajikistan,TJK,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284197940,2651792807,3268293376,3993806320,4965977255,5924347916,6992045558,11404921031,13483562424,13708589951,16722900112,18647737506,23027584606,23776511557,22963169347,16157189306,17958824387,19166637534,19542123562,20773679127,21737815422,25241416596,,
Turkmenistan,TKM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439771241,10352014232,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.60E+12,1.77E+12,1.90E+12,2.04E+12,2.12E+12,2.23E+12,2.41E+12,2.53E+12,2.58E+12,2.72E+12,2.89E+12,3.14E+12,3.45E+12,3.73E+12,4.05E+12,4.05E+12,4.37E+12,4.77E+12,5.16E+12,5.37E+12,5.58E+12,5.61E+12,5.74E+12,5.99E+12,6.37E+12,6.55E+12,6.25E+12,7.09E+12,8.24E+12,8.78E+12
Timor-Leste,TLS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137323806,1068550850,1107604619,1121277904,1020649809,1125762223,1110511610,1247721666,1379657734,1410135902,1579463799,1703587096,1918112651,2021390419,2322063989,2622446788,2593173788,2635539883,2534196874,2449209375,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69E+11,5.13E+11,5.36E+11,5.31E+11,5.48E+11,5.51E+11,5.93E+11,6.73E+11,7.03E+11,7.33E+11,8.14E+11,8.69E+11,9.39E+11,9.84E+11,1.08E+12,1.18E+12,1.29E+12,1.50E+12,1.57E+12,1.67E+12,1.77E+12,1.85E+12,2.21E+12,2.20E+12,2.27E+12,2.31E+12,2.35E+12,2.48E+12,2.69E+12,2.73E+12,2.84E+12,3.05E+12,3.39E+12,3.49E+12
Tonga,TON,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163967822.2,193246328.3,175347425.3,192332182.2,261317284.3,273797437.6,279254314.9,281379591.9,305924831.8,301570685.3,317812283.9,315934053.9,351970886.4,355974236.3,358064575.6,379382994.5,394977147,425918540.2,443967121.7,443925455.8,439033512.4,423536668.8,436409363.2,467761099.4,482240961.7,529115685.3,550480788.3,566627995.4,593663092.9,617814477.5,600950572.3,671627659.4,,
South Asia (IDA & IBRD),TSA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80E+11,1.03E+12,1.10E+12,1.20E+12,1.29E+12,1.39E+12,1.52E+12,1.60E+12,1.64E+12,1.80E+12,1.93E+12,2.08E+12,2.15E+12,2.32E+12,2.50E+12,2.77E+12,3.05E+12,3.38E+12,3.65E+12,3.73E+12,3.94E+12,4.37E+12,4.93E+12,5.14E+12,5.46E+12,5.86E+12,6.32E+12,6.71E+12,7.54E+12,8.28E+12,8.17E+12,9.66E+12,1.11E+13,1.17E+13
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17E+11,5.30E+11,5.49E+11,5.67E+11,5.93E+11,6.79E+11,6.91E+11,7.32E+11,7.80E+11,8.46E+11,8.91E+11,9.54E+11,9.96E+11,1.04E+12,1.16E+12,1.28E+12,1.42E+12,1.55E+12,1.66E+12,1.69E+12,1.83E+12,1.99E+12,2.21E+12,2.29E+12,2.45E+12,2.61E+12,2.75E+12,2.86E+12,3.05E+12,3.21E+12,3.18E+12,3.47E+12,3.85E+12,4.18E+12
Trinidad and Tobago,TTO,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14387887395,15118826368,16593932992,17660216453,18642810195,19749596028,21224459329,23172798112,24739801531,26749680848,28834843607,31646972440,33266812342,35705255311,38475086883,41689375292,45511792721,49415034125,54337824196,56030124367,59969731557,64680733140,72338148466,75633472895,81926089652,86388870232,92971787689,98925949100,1.03E+11,1.08E+11,1.03E+11,1.10E+11,1.21E+11,1.28E+11
Turkiye,TUR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12E+11,2.25E+11,2.38E+11,2.65E+11,2.56E+11,2.74E+11,3.04E+11,3.36E+11,3.17E+11,3.21E+11,3.49E+11,3.43E+11,3.52E+11,3.66E+11,4.13E+11,4.46E+11,4.83E+11,5.22E+11,5.79E+11,5.71E+11,6.57E+11,7.67E+11,7.96E+11,8.62E+11,9.06E+11,9.76E+11,1.00E+12,1.08E+12,1.09E+12,1.15E+12,1.13E+12,1.31E+12,1.78E+12,2.14E+12
Tuvalu,TUV,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8985190974,9387682069,10139644767,10628142968,10871394158,11498556338,12090187281,13511283063,19198667132,21615085753,23376591380,24422317466,26302985247,28401774259,30306619895,33134583464,35872063243,39470543824,44730772719,45001533735,54751020035,62764140091,66187832104,70937403966,75452756093,81178096694,86091332842,91448431484,1.04E+11,1.14E+11,1.19E+11,1.29E+11,1.45E+11,1.55E+11
Uganda,UGA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11370313917,11744829675,14395472754,14563997274,13996325726,18097755185,18312412871,20651883038,22907384729,24584702420,26413692286,31797608687,30733793183,35367151494,40194588924,40452554688,46811705193,49531322506,49215036191,53312686758,51075929550,52885892617,62395923549,61631239556,63099348569,70186739902,73469346133,75635557288,81316354254,88424011120,99860120737
Ukraine,UKR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17E+11,76532070733,64904029141,72089941266,64871025794,61170637961,64730760930,68977940429,75415506963,83725828057,93542341813,1.07E+11,1.23E+11,1.56E+11,1.86E+11,2.26E+11,2.58E+11,2.18E+11,2.39E+11,2.88E+11,3.10E+11,3.34E+11,3.15E+11,2.42E+11,2.56E+11,2.82E+11,3.18E+11,3.75E+11,3.99E+11,4.35E+11,3.51E+11,4.01E+11
Upper middle income,UMC,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59E+12,2.84E+12,3.06E+12,3.12E+12,3.31E+12,3.65E+12,3.97E+12,4.29E+12,4.45E+12,4.74E+12,5.24E+12,5.61E+12,5.97E+12,6.37E+12,6.99E+12,7.75E+12,8.58E+12,9.65E+12,1.06E+13,1.10E+13,1.21E+13,1.36E+13,1.51E+13,1.58E+13,1.67E+13,1.73E+13,1.83E+13,1.96E+13,2.10E+13,2.23E+13,2.20E+13,2.45E+13,2.77E+13,
Uruguay,URY,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14461224761,15476167594,16802255302,17133911241,18171544543,18251834834,19346465748,22215030819,23805710962,23983550822,24214320224,23852489838,21358979429,20422091868,21915999783,23638297766,26085156157,28915204782,32187786631,32573793705,35549500132,39083925224,42954957590,44502577763,46769988938,47281241026,,,,,,,,
United States,USA,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81E+12,3.94E+12,4.20E+12,4.45E+12,4.72E+12,4.96E+12,5.24E+12,5.54E+12,5.88E+12,6.28E+12,6.77E+12,7.07E+12,7.35E+12,7.74E+12,8.23E+12,8.77E+12,9.28E+12,9.75E+12,1.01E+13,9.89E+12,1.03E+13,1.07E+13,1.10E+13,1.14E+13,1.19E+13,1.23E+13,1.27E+13,1.33E+13,1.39E+13,1.44E+13,1.42E+13,1.60E+13,1.75E+13,
Uzbekistan,UZB,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84887063156,1.00E+11,1.08E+11,1.14E+11,1.21E+11,1.28E+11,1.32E+11,1.34E+11,1.43E+11,1.44E+11,1.37E+11,1.52E+11,1.82E+11,
St. Vincent and the Grenadines,VCT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33E+11,2.33E+11,2.36E+11,2.54E+11,,,,,,,,,,,,
British Virgin Islands,VGB,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2263181089,,,,2893258302,,
Viet Nam,VNM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56881674034,66590489920,73388554067,78998058430,83179178920,93523850563,1.03E+11,1.12E+11,1.30E+11,1.41E+11,1.74E+11,1.93E+11,2.25E+11,2.56E+11,2.58E+11,2.45E+11,2.66E+11,3.02E+11,3.25E+11,3.59E+11,4.07E+11,4.45E+11,4.88E+11,5.28E+11,5.78E+11,5.90E+11,6.27E+11,7.29E+11,
Vanuatu,VUT,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102612723.8,113198001.3,116898868.6,116593708.2,126139751,133275174.7,139604175.9,150234868.5,223776942.2,241237527.6,236868240.5,252580508.4,230198796.6,234411799.1,248574099.3,261080654,279281126.3,289694893.7,311886897,330759608,351460506.5,377139708.6,394651282.5,413004475.4,450988539.1,467132061.9,488666056.8,500696688,506744434.4,504154030.3,,,,
World,WLD,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52E+13,1.60E+13,1.69E+13,1.77E+13,1.87E+13,1.97E+13,2.09E+13,2.21E+13,2.29E+13,2.43E+13,2.63E+13,2.78E+13,2.91E+13,3.06E+13,3.27E+13,3.52E+13,3.80E+13,4.10E+13,4.37E+13,4.39E+13,4.65E+13,5.00E+13,5.35E+13,5.55E+13,5.79E+13,5.98E+13,6.25E+13,6.58E+13,7.02E+13,7.41E+13,7.24E+13,8.11E+13,9.12E+13,
Samoa,WSM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713861798.4,699769370.2,692544692.4,702624633.4,741311738,735971304.5,744320270.4,802601744.5,840016365.3,809833973.6,857965795.8,932214976.8,982300100.9,980346465.8,1151709734
Kosovo,XKX,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8695398688,9102820060,9779017265,9947239010,10420959359,10826664039,11469213987,11756832375,12380378775,12517785084,13196707733,14067851505,15032091250,16926093666,19663795127,
"Yemen, Rep.",YEM,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26792426568,28173133082,25415967216,25442061753,20144816869,21422394055,20794835822,23715835125,25953481809,28849161978,32720293477,34773134421,36648326920,38708282923,41401815332,46412112519,54799138619,64275859239,71959895483,69978656095,82866714307,76634611365,80057055269,83229347816,,,,,,,,,,
South Africa,ZAF,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00E+11,1.04E+11,1.07E+11,1.12E+11,1.21E+11,1.31E+11,1.42E+11,1.50E+11,1.55E+11,1.66E+11,1.84E+11,1.98E+11,2.05E+11,2.15E+11,2.53E+11,2.85E+11,3.19E+11,3.52E+11,3.67E+11,3.59E+11,3.86E+11,4.16E+11,4.46E+11,4.50E+11,4.53E+11,4.64E+11,4.71E+11,4.81E+11,4.89E+11,4.98E+11,4.69E+11,5.10E+11,5.64E+11,5.94E+11
Zambia,ZMB,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20967436787,24349167204,25664927708,27106785599,27804733155,26785316607,27902117477,27362329929,27850273593,26729044095,23174043591,25725150700,27648642688,
Zimbabwe,ZWE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18469659676,20248570704,22043318955,30144298518,30672732358,31082195189,35669585670,35680942814,29445067866,31295746671,30686113888,31214062946,32973205730,,
